#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
881,7917.371000,0.2664261
882,7917.372000,0.3257608
883,7917.373000,0.3715086
884,7917.374000,0.3418236
885,7917.375000,0.2243576
886,7917.376000,0.1179829
887,7917.377000,0.005870819
888,7917.378000,-0.2725735
889,7917.379000,-0.2757893
890,7917.380000,0.193078
891,7917.381000,0.1165962
892,7917.382000,0.2677536
893,7917.383000,0.2213831
894,7917.384000,0.1569195
895,7917.385000,0.02051163
896,7917.386000,0.06035614
897,7917.387000,0.009227753
898,7917.388000,0.06403923
899,7917.389000,0.1597595
900,7917.390000,0.01551819
901,7917.391000,0.1203747
902,7917.392000,0.09767723
903,7917.393000,0.1056538
904,7917.394000,0.1170845
905,7917.395000,0.1363316
906,7917.396000,0.1574974
907,7917.397000,0.1820345
908,7917.398000,0.1739216
909,7917.399000,0.1287632
910,7917.400000,0.07144356
911,7917.401000,-0.008020401
912,7917.402000,-0.06040955
913,7917.403000,-0.01184082
914,7917.404000,-0.05251312
915,7917.405000,-0.1465321
916,7917.406000,-0.2090302
917,7917.407000,-0.2608337
918,7917.408000,-0.2725105
919,7917.409000,-0.2274227
920,7917.410000,-0.05623817
921,7917.411000,-0.1540718
922,7917.412000,-0.05640221
923,7917.413000,0.07961082
924,7917.414000,5.283356E-4
925,7917.415000,0.08418465
926,7917.416000,0.04742622
927,7917.417000,-0.001720428
928,7917.418000,-0.03618813
929,7917.419000,-0.0538559
930,7917.420000,-0.1180325
931,7917.421000,-0.2214146
932,7917.422000,-0.1536484
933,7917.423000,-0.191761
934,7917.424000,-0.1290493
935,7917.425000,-0.04289246
936,7917.426000,0.02868652
937,7917.427000,0.08295441
938,7917.428000,0.1592827
939,7917.429000,0.2459469
940,7917.430000,0.1819372
941,7917.431000,-0.04525948
942,7917.432000,-0.03323746
943,7917.433000,0.2065783
