#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
779,7840.540000,-0.03955841
780,7840.541000,-0.03887939
781,7840.542000,-0.03820801
782,7840.543000,-0.03755951
783,7840.544000,-0.03691864
784,7840.545000,-0.03629303
785,7840.546000,-0.03568268
786,7840.547000,-0.03507233
787,7840.548000,-0.0344696
788,7840.549000,-0.03387451
789,7840.550000,-0.03326416
790,7840.551000,-0.03265381
791,7840.552000,-0.03203583
792,7840.553000,-0.03138733
793,7840.554000,-0.03075409
794,7840.555000,-0.03012085
795,7840.556000,-0.02947235
796,7840.557000,-0.02882385
797,7840.558000,-0.02819824
798,7840.559000,-0.02755737
799,7840.560000,-0.02692413
800,7840.561000,-0.02629852
801,7840.562000,-0.02566528
802,7840.563000,-0.02503204
803,7840.564000,-0.02439117
804,7840.565000,-0.02375031
805,7840.566000,-0.02312469
806,7840.567000,-0.02251434
807,7840.568000,-0.02192688
808,7840.569000,-0.02135468
809,7840.570000,-0.02078247
810,7840.571000,-0.0202179
811,7840.572000,-0.01966858
812,7840.573000,-0.01912689
813,7840.574000,-0.01857758
814,7840.575000,-0.01802826
815,7840.576000,-0.01748657
816,7840.577000,-0.01694489
817,7840.578000,-0.01641083
818,7840.579000,-0.0158844
819,7840.580000,-0.0153656
820,7840.581000,-0.01483917
821,7840.582000,-0.01431274
822,7840.583000,-0.01377106
823,7840.584000,-0.01322937
824,7840.585000,-0.01268005
825,7840.586000,-0.01212311
826,7840.587000,-0.01155853
827,7840.588000,-0.01099396
828,7840.589000,-0.01041412
829,7840.590000,-0.009841919
830,7840.591000,-0.009269714
831,7840.592000,-0.008705139
832,7840.593000,-0.008148193
833,7840.594000,-0.007583618
834,7840.595000,-0.007003784
835,7840.596000,-0.00643158
836,7840.597000,-0.005844116
837,7840.598000,-0.005279541
838,7840.599000,-0.004707336
839,7840.600000,-0.004150391
840,7840.601000,-0.003585815
841,7840.602000,-0.00302124
842,7840.603000,-0.002456665
843,7840.604000,-0.00189209
844,7840.605000,-0.001335144
845,7840.606000,-7.705688E-4
846,7840.607000,-2.059937E-4
847,7840.608000,3.662109E-4
848,7840.609000,9.460449E-4
849,7840.610000,0.00151825
850,7840.611000,0.002090454
851,7840.612000,0.002670288
852,7840.613000,0.003257751
853,7840.614000,0.003822327
854,7840.615000,0.004371643
855,7840.616000,0.004898071
856,7840.617000,0.00541687
857,7840.618000,0.005935669
858,7840.619000,0.006454468
859,7840.620000,0.006958008
860,7840.621000,0.007446289
861,7840.622000,0.0079422
862,7840.623000,0.008430481
863,7840.624000,0.008911133
864,7840.625000,0.009391785
865,7840.626000,0.009864807
866,7840.627000,0.01031494
867,7840.628000,0.01077271
868,7840.629000,0.01123047
869,7840.630000,0.01168823
870,7840.631000,0.01213837
871,7840.632000,0.01259613
872,7840.633000,0.01305389
873,7840.634000,0.01351166
874,7840.635000,0.01397705
875,7840.636000,0.01442719
876,7840.637000,0.01489258
877,7840.638000,0.01533508
878,7840.639000,0.01578522
879,7840.640000,0.01621246
880,7840.641000,0.01663971
881,7840.642000,0.01706696
882,7840.643000,0.0174942
883,7840.644000,0.01790619
884,7840.645000,0.01832581
885,7840.646000,0.01876068
886,7840.647000,0.0192337
887,7840.648000,0.0196991
888,7840.649000,0.02018738
889,7840.650000,0.02069092
890,7840.651000,0.02120209
891,7840.652000,0.02171326
892,7840.653000,0.02226257
893,7840.654000,0.02280426
894,7840.655000,0.02333069
895,7840.656000,0.02388
896,7840.657000,0.02442169
897,7840.658000,0.02498627
898,7840.659000,0.02555847
899,7840.660000,0.02615356
900,7840.661000,0.02676392
901,7840.662000,0.02735138
902,7840.663000,0.02792358
903,7840.664000,0.02850342
904,7840.665000,0.02908325
905,7840.666000,0.02965546
906,7840.667000,0.03025055
907,7840.668000,0.03083038
908,7840.669000,0.03141785
909,7840.670000,0.03200531
910,7840.671000,0.03262329
911,7840.672000,0.03324127
912,7840.673000,0.03388977
913,7840.674000,0.03452301
914,7840.675000,0.03516388
915,7840.676000,0.03580475
