#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
868,7621.510000,-1.208555
869,7621.511000,-1.185483
870,7621.512000,-1.085791
871,7621.513000,-0.9559461
872,7621.514000,-0.893912
873,7621.515000,-0.9087799
874,7621.516000,-0.9542635
875,7621.517000,-1.060412
876,7621.518000,-1.072362
877,7621.519000,-0.9787456
878,7621.520000,-0.9309145
879,7621.521000,-0.8958779
880,7621.522000,-0.8868038
881,7621.523000,-0.9131611
882,7621.524000,-0.8848417
883,7621.525000,-0.8001478
884,7621.526000,-0.7820601
885,7621.527000,-0.8174198
886,7621.528000,-0.8575779
887,7621.529000,-0.9244617
888,7621.530000,-0.9120563
889,7621.531000,-0.9610167
890,7621.532000,-0.9733653
891,7621.533000,-0.9904937
892,7621.534000,-1.022058
893,7621.535000,-1.071622
894,7621.536000,-1.13275
895,7621.537000,-1.178201
896,7621.538000,-1.263734
897,7621.539000,-1.377908
898,7621.540000,-1.364644
899,7621.541000,-1.518878
900,7621.542000,-1.570226
901,7621.543000,-1.614727
902,7621.544000,-1.630519
903,7621.545000,-1.646582
904,7621.546000,-1.644998
905,7621.547000,-1.638715
906,7621.548000,-1.641313
907,7621.549000,-1.657894
908,7621.550000,-1.54832
909,7621.551000,-1.56913
910,7621.552000,-1.624672
911,7621.553000,-1.579118
912,7621.554000,-1.584544
913,7621.555000,-1.564079
914,7621.556000,-1.543682
915,7621.557000,-1.518614
916,7621.558000,-1.48264
917,7621.559000,-1.412889
918,7621.560000,-1.349033
919,7621.561000,-1.28014
920,7621.562000,-1.18027
921,7621.563000,-1.228194
922,7621.564000,-1.230855
923,7621.565000,-1.346106
924,7621.566000,-1.275717
925,7621.567000,-1.189614
926,7621.568000,-1.277065
927,7621.569000,-1.087129
928,7621.570000,-1.056697
929,7621.571000,-1.034502
930,7621.572000,-0.9700502
931,7621.573000,-0.9409678
